service_id,date,exception_type
LABINV06_010607,20211021,1
LABINV06_010608,20211021,1
LABINV06_010609,20211021,1
LABINV06_010601,20211022,1
LABINV06_010602,20211022,1
LABINV06_010603,20211022,1
LABINV06_010604,20211022,1
LABINV06_010605,20211022,1
LABINV06_010606,20211022,1
LABINV06_010607,20211022,1
LABINV06_010608,20211022,1
LABINV06_010609,20211022,1
LABINV06_010601,20211025,1
LABINV06_010602,20211025,1
LABINV06_010603,20211025,1
LABINV06_010604,20211025,1
LABINV06_010605,20211025,1
LABINV06_010606,20211025,1
LABINV06_010607,20211025,1
LABINV06_010608,20211025,1
LABINV06_010609,20211025,1
LABINV06_010601,20211026,1
LABINV06_010602,20211026,1
LABINV06_010603,20211026,1
LABINV06_010604,20211026,1
LABINV06_010605,20211026,1
LABINV06_010606,20211026,1
LABINV06_010607,20211026,1
LABINV06_010608,20211026,1
LABINV06_010609,20211026,1
LABINV06_010601,20211027,1
LABINV06_010602,20211027,1
LABINV06_010603,20211027,1
LABINV06_010604,20211027,1
LABINV06_010605,20211027,1
LABINV06_010606,20211027,1
LABINV06_010607,20211027,1
LABINV06_010608,20211027,1
LABINV06_010609,20211027,1
LABINV06_010601,20211028,1
LABINV06_010602,20211028,1
LABINV06_010603,20211028,1
LABINV06_010604,20211028,1
LABINV06_010605,20211028,1
LABINV06_010606,20211028,1
LABINV06_010607,20211028,1
LABINV06_010608,20211028,1
LABINV06_010609,20211028,1
LABINV06_010601,20211029,1
LABINV06_010602,20211029,1
LABINV06_010603,20211029,1
LABINV06_010604,20211029,1
LABINV06_010605,20211029,1
LABINV06_010606,20211029,1
LABINV06_010607,20211029,1
LABINV06_010608,20211029,1
LABINV06_010609,20211029,1
LABINV07_010701,20210611,1
LABINV07_010702,20210611,1
LABINV07_010703,20210611,1
LABINV07_010704,20210611,1
LABINV07_010705,20210611,1
LABINV07_010706,20210611,1
LABINV07_010707,20210611,1
LABINV07_010708,20210611,1
LABINV07_010701,20210614,1
LABINV07_010702,20210614,1
LABINV07_010703,20210614,1
LABINV07_010704,20210614,1
LABINV07_010705,20210614,1
LABINV07_010706,20210614,1
LABINV07_010707,20210614,1
LABINV07_010708,20210614,1
LABINV07_010701,20210615,1
LABINV07_010702,20210615,1
LABINV07_010703,20210615,1
LABINV07_010704,20210615,1
LABINV07_010705,20210615,1
LABINV07_010706,20210615,1
LABINV07_010707,20210615,1
LABINV07_010708,20210615,1
LABINV07_010701,20210616,1
LABINV07_010702,20210616,1
LABINV07_010703,20210616,1
LABINV07_010704,20210616,1
LABINV07_010705,20210616,1
LABINV07_010706,20210616,1
LABINV07_010707,20210616,1
LABINV07_010708,20210616,1
LABINV07_010701,20210617,1
LABINV07_010702,20210617,1
LABINV07_010703,20210617,1
LABINV07_010704,20210617,1
LABINV07_010705,20210617,1
LABINV07_010706,20210617,1
LABINV07_010707,20210617,1
LABINV07_010708,20210617,1
LABINV07_010701,20210618,1
LABINV07_010702,20210618,1
LABINV07_010703,20210618,1
LABINV07_010704,20210618,1
LABINV07_010705,20210618,1
LABINV07_010706,20210618,1
LABINV07_010707,20210618,1
LABINV07_010708,20210618,1
LABINV07_010701,20210621,1
LABINV07_010702,20210621,1
LABINV07_010703,20210621,1
LABINV07_010704,20210621,1
LABINV07_010705,20210621,1
LABINV07_010706,20210621,1
LABINV07_010707,20210621,1
LABINV07_010708,20210621,1
LABINV07_010701,20210622,1
LABINV07_010702,20210622,1
LABINV07_010703,20210622,1
LABINV07_010704,20210622,1
LABINV07_010705,20210622,1
LABINV07_010706,20210622,1
LABINV07_010707,20210622,1
LABINV07_010708,20210622,1
LABINV07_010701,20210623,1
LABINV07_010702,20210623,1
LABINV07_010703,20210623,1
LABINV07_010704,20210623,1
LABINV07_010705,20210623,1
LABINV07_010706,20210623,1
LABINV07_010707,20210623,1
LABINV07_010708,20210623,1
LABINV07_010701,20210624,1
LABINV07_010702,20210624,1
LABINV07_010703,20210624,1
LABINV07_010704,20210624,1
LABINV07_010705,20210624,1
LABINV07_010706,20210624,1
LABINV07_010707,20210624,1
LABINV07_010708,20210624,1
LABINV07_010701,20210625,1
LABINV07_010702,20210625,1
LABINV07_010703,20210625,1
LABINV07_010704,20210625,1
LABINV07_010705,20210625,1
LABINV07_010706,20210625,1
LABINV07_010707,20210625,1
LABINV07_010708,20210625,1
LABINV07_010701,20210628,1
LABINV07_010702,20210628,1
LABINV07_010703,20210628,1
LABINV07_010704,20210628,1
LABINV07_010705,20210628,1
LABINV07_010706,20210628,1
LABINV07_010707,20210628,1
LABINV07_010708,20210628,1
LABINV07_010701,20210629,1
LABINV07_010702,20210629,1
LABINV07_010703,20210629,1
LABINV07_010704,20210629,1
LABINV07_010705,20210629,1
LABINV07_010706,20210629,1
LABINV07_010707,20210629,1
LABINV07_010708,20210629,1
LABINV07_010701,20210630,1
LABINV07_010702,20210630,1
LABINV07_010703,20210630,1
LABINV07_010704,20210630,1
LABINV07_010705,20210630,1
LABINV07_010706,20210630,1
LABINV07_010707,20210630,1
LABINV07_010708,20210630,1
LABINV07_010701,20210701,1
LABINV07_010702,20210701,1
LABINV07_010703,20210701,1
LABINV07_010704,20210701,1
LABINV07_010705,20210701,1
LABINV07_010706,20210701,1
LABINV07_010707,20210701,1
LABINV07_010708,20210701,1
LABINV07_010701,20210702,1
LABINV07_010702,20210702,1
LABINV07_010703,20210702,1
LABINV07_010704,20210702,1
LABINV07_010705,20210702,1
LABINV07_010706,20210702,1
LABINV07_010707,20210702,1
LABINV07_010708,20210702,1
LABINV07_010701,20210705,1
LABINV07_010702,20210705,1
LABINV07_010703,20210705,1
LABINV07_010704,20210705,1
LABINV07_010705,20210705,1
LABINV07_010706,20210705,1
LABINV07_010707,20210705,1
LABINV07_010708,20210705,1
LABINV07_010701,20210706,1
LABINV07_010702,20210706,1
LABINV07_010703,20210706,1
LABINV07_010704,20210706,1
LABINV07_010705,20210706,1
LABINV07_010706,20210706,1
LABINV07_010707,20210706,1
LABINV07_010708,20210706,1
LABINV07_010701,20210707,1
LABINV07_010702,20210707,1
LABINV07_010703,20210707,1
LABINV07_010704,20210707,1
LABINV07_010705,20210707,1
LABINV07_010706,20210707,1
LABINV07_010707,20210707,1
LABINV07_010708,20210707,1
LABINV07_010701,20210708,1
LABINV07_010702,20210708,1
LABINV07_010703,20210708,1
LABINV07_010704,20210708,1
LABINV07_010705,20210708,1
LABINV07_010706,20210708,1
LABINV07_010707,20210708,1
LABINV07_010708,20210708,1
LABINV07_010701,20210709,1
LABINV07_010702,20210709,1
LABINV07_010703,20210709,1
LABINV07_010704,20210709,1
LABINV07_010705,20210709,1
LABINV07_010706,20210709,1
LABINV07_010707,20210709,1
LABINV07_010708,20210709,1
LABINV07_010701,20210712,1
LABINV07_010702,20210712,1
LABINV07_010703,20210712,1
LABINV07_010704,20210712,1
LABINV07_010705,20210712,1
LABINV07_010706,20210712,1
LABINV07_010707,20210712,1
LABINV07_010708,20210712,1
LABINV07_010701,20210713,1
LABINV07_010702,20210713,1
LABINV07_010703,20210713,1
LABINV07_010704,20210713,1
LABINV07_010705,20210713,1
LABINV07_010706,20210713,1
LABINV07_010707,20210713,1
LABINV07_010708,20210713,1
LABINV07_010701,20210714,1
LABINV07_010702,20210714,1
LABINV07_010703,20210714,1
LABINV07_010704,20210714,1
LABINV07_010705,20210714,1
LABINV07_010706,20210714,1
LABINV07_010707,20210714,1
LABINV07_010708,20210714,1
LABINV07_010701,20210715,1
LABINV07_010702,20210715,1
LABINV07_010703,20210715,1
LABINV07_010704,20210715,1
LABINV07_010705,20210715,1
LABINV07_010706,20210715,1
LABINV07_010707,20210715,1
LABINV07_010708,20210715,1
LABINV07_010701,20210716,1
LABINV07_010702,20210716,1
LABINV07_010703,20210716,1
LABINV07_010704,20210716,1
LABINV07_010705,20210716,1
LABINV07_010706,20210716,1
LABINV07_010707,20210716,1
LABINV07_010708,20210716,1
LABINV07_010701,20210719,1
LABINV07_010702,20210719,1
LABINV07_010703,20210719,1
LABINV07_010704,20210719,1
LABINV07_010705,20210719,1
LABINV07_010706,20210719,1
LABINV07_010707,20210719,1
LABINV07_010708,20210719,1
LABINV07_010701,20210720,1
LABINV07_010702,20210720,1
LABINV07_010703,20210720,1
LABINV07_010704,20210720,1
LABINV07_010705,20210720,1
LABINV07_010706,20210720,1
LABINV07_010707,20210720,1
LABINV07_010708,20210720,1
LABINV07_010701,20210721,1
LABINV07_010702,20210721,1
LABINV07_010703,20210721,1
LABINV07_010704,20210721,1
LABINV07_010705,20210721,1
LABINV07_010706,20210721,1
LABINV07_010707,20210721,1
LABINV07_010708,20210721,1
LABINV07_010701,20210722,1
LABINV07_010702,20210722,1
LABINV07_010703,20210722,1
LABINV07_010704,20210722,1
LABINV07_010705,20210722,1
LABINV07_010706,20210722,1
LABINV07_010707,20210722,1
LABINV07_010708,20210722,1
LABINV07_010701,20210723,1
LABINV07_010702,20210723,1
LABINV07_010703,20210723,1
LABINV07_010704,20210723,1
LABINV07_010705,20210723,1
LABINV07_010706,20210723,1
LABINV07_010707,20210723,1
LABINV07_010708,20210723,1
LABINV07_010701,20210726,1
LABINV07_010702,20210726,1
LABINV07_010703,20210726,1
LABINV07_010704,20210726,1
LABINV07_010705,20210726,1
LABINV07_010706,20210726,1
LABINV07_010707,20210726,1
LABINV07_010708,20210726,1
LABINV07_010701,20210727,1
LABINV07_010702,20210727,1
LABINV07_010703,20210727,1
LABINV07_010704,20210727,1
LABINV07_010705,20210727,1
LABINV07_010706,20210727,1
LABINV07_010707,20210727,1
LABINV07_010708,20210727,1
LABINV07_010701,20210728,1
LABINV07_010702,20210728,1
LABINV07_010703,20210728,1
LABINV07_010704,20210728,1
LABINV07_010705,20210728,1
LABINV07_010706,20210728,1
LABINV07_010707,20210728,1
LABINV07_010708,20210728,1
LABINV07_010701,20210729,1
LABINV07_010702,20210729,1
LABINV07_010703,20210729,1
LABINV07_010704,20210729,1
LABINV07_010705,20210729,1
LABINV07_010706,20210729,1
LABINV07_010707,20210729,1
LABINV07_010708,20210729,1
LABINV07_010701,20210730,1
LABINV07_010702,20210730,1
LABINV07_010703,20210730,1
LABINV07_010704,20210730,1
LABINV07_010705,20210730,1
LABINV07_010706,20210730,1
LABINV07_010707,20210730,1
LABINV07_010708,20210730,1
LABINV07_010701,20210901,1
LABINV07_010702,20210901,1
LABINV07_010703,20210901,1
LABINV07_010704,20210901,1
LABINV07_010705,20210901,1
LABINV07_010706,20210901,1
LABINV07_010707,20210901,1
LABINV07_010708,20210901,1
LABINV07_010701,20210902,1
LABINV07_010702,20210902,1
LABINV07_010703,20210902,1
LABINV07_010704,20210902,1
LABINV07_010705,20210902,1
LABINV07_010706,20210902,1
LABINV07_010707,20210902,1
LABINV07_010708,20210902,1
LABINV07_010701,20210903,1
LABINV07_010702,20210903,1
LABINV07_010703,20210903,1
LABINV07_010704,20210903,1
LABINV07_010705,20210903,1
LABINV07_010706,20210903,1
LABINV07_010707,20210903,1
LABINV07_010708,20210903,1
LABINV07_010701,20210906,1
LABINV07_010702,20210906,1
LABINV07_010703,20210906,1
LABINV07_010704,20210906,1
LABINV07_010705,20210906,1
LABINV07_010706,20210906,1
LABINV07_010707,20210906,1
LABINV07_010708,20210906,1
LABINV07_010701,20210907,1
LABINV07_010702,20210907,1
LABINV07_010703,20210907,1
LABINV07_010704,20210907,1
LABINV07_010705,20210907,1
LABINV07_010706,20210907,1
LABINV07_010707,20210907,1
LABINV07_010708,20210907,1
LABINV07_010701,20210908,1
LABINV07_010702,20210908,1
LABINV07_010703,20210908,1
LABINV07_010704,20210908,1
LABINV07_010705,20210908,1
LABINV07_010706,20210908,1
LABINV07_010707,20210908,1
LABINV07_010708,20210908,1
LABINV07_010701,20210909,1
LABINV07_010702,20210909,1
LABINV07_010703,20210909,1
LABINV07_010704,20210909,1
LABINV07_010705,20210909,1
LABINV07_010706,20210909,1
LABINV07_010707,20210909,1
LABINV07_010708,20210909,1
LABINV07_010701,20210910,1
LABINV07_010702,20210910,1
LABINV07_010703,20210910,1
LABINV07_010704,20210910,1
LABINV07_010705,20210910,1
LABINV07_010706,20210910,1
LABINV07_010707,20210910,1
LABINV07_010708,20210910,1
LABINV07_010701,20210913,1
LABINV07_010702,20210913,1
LABINV07_010703,20210913,1
LABINV07_010704,20210913,1
LABINV07_010705,20210913,1
LABINV07_010706,20210913,1
LABINV07_010707,20210913,1
LABINV07_010708,20210913,1
LABINV07_010701,20210914,1
LABINV07_010702,20210914,1
LABINV07_010703,20210914,1
LABINV07_010704,20210914,1
LABINV07_010705,20210914,1
LABINV07_010706,20210914,1
LABINV07_010707,20210914,1
LABINV07_010708,20210914,1
LABINV07_010701,20210915,1
LABINV07_010702,20210915,1
LABINV07_010703,20210915,1
LABINV07_010704,20210915,1
LABINV07_010705,20210915,1
LABINV07_010706,20210915,1
LABINV07_010707,20210915,1
LABINV07_010708,20210915,1
LABINV07_010701,20210916,1
LABINV07_010702,20210916,1
LABINV07_010703,20210916,1
LABINV07_010704,20210916,1
LABINV07_010705,20210916,1
LABINV07_010706,20210916,1
LABINV07_010707,20210916,1
LABINV07_010708,20210916,1
LABINV07_010701,20210917,1
LABINV07_010702,20210917,1
LABINV07_010703,20210917,1
LABINV07_010704,20210917,1
LABINV07_010705,20210917,1
LABINV07_010706,20210917,1
LABINV07_010707,20210917,1
LABINV07_010708,20210917,1
LABINV07_010701,20210920,1
LABINV07_010702,20210920,1
LABINV07_010703,20210920,1
LABINV07_010704,20210920,1
LABINV07_010705,20210920,1
LABINV07_010706,20210920,1
LABINV07_010707,20210920,1
LABINV07_010708,20210920,1
LABINV07_010701,20210921,1
LABINV07_010702,20210921,1
LABINV07_010703,20210921,1
LABINV07_010704,20210921,1
LABINV07_010705,20210921,1
LABINV07_010706,20210921,1
LABINV07_010707,20210921,1
LABINV07_010708,20210921,1
LABINV07_010701,20210922,1
LABINV07_010702,20210922,1
LABINV07_010703,20210922,1
LABINV07_010704,20210922,1
LABINV07_010705,20210922,1
LABINV07_010706,20210922,1
LABINV07_010707,20210922,1
LABINV07_010708,20210922,1
LABINV07_010701,20210923,1
LABINV07_010702,20210923,1
LABINV07_010703,20210923,1
LABINV07_010704,20210923,1
LABINV07_010705,20210923,1
LABINV07_010706,20210923,1
LABINV07_010707,20210923,1
LABINV07_010708,20210923,1
LABINV07_010701,20210924,1
LABINV07_010702,20210924,1
LABINV07_010703,20210924,1
LABINV07_010704,20210924,1
LABINV07_010705,20210924,1
LABINV07_010706,20210924,1
LABINV07_010707,20210924,1
LABINV07_010708,20210924,1
LABINV07_010701,20210927,1
LABINV07_010702,20210927,1
LABINV07_010703,20210927,1
LABINV07_010704,20210927,1
LABINV07_010705,20210927,1
LABINV07_010706,20210927,1
LABINV07_010707,20210927,1
LABINV07_010708,20210927,1
LABINV07_010701,20210928,1
LABINV07_010702,20210928,1
LABINV07_010703,20210928,1
LABINV07_010704,20210928,1
LABINV07_010705,20210928,1
LABINV07_010706,20210928,1
LABINV07_010707,20210928,1
LABINV07_010708,20210928,1
LABINV07_010701,20210929,1
LABINV07_010702,20210929,1
LABINV07_010703,20210929,1
LABINV07_010704,20210929,1
LABINV07_010705,20210929,1
LABINV07_010706,20210929,1
LABINV07_010707,20210929,1
LABINV07_010708,20210929,1
LABINV07_010701,20210930,1
LABINV07_010702,20210930,1
LABINV07_010703,20210930,1
LABINV07_010704,20210930,1
LABINV07_010705,20210930,1
LABINV07_010706,20210930,1
LABINV07_010707,20210930,1
LABINV07_010708,20210930,1
LABINV07_010701,20211001,1
LABINV07_010702,20211001,1
LABINV07_010703,20211001,1
LABINV07_010704,20211001,1
LABINV07_010705,20211001,1
LABINV07_010706,20211001,1
LABINV07_010707,20211001,1
LABINV07_010708,20211001,1
LABINV07_010701,20211004,1
LABINV07_010702,20211004,1
LABINV07_010703,20211004,1
LABINV07_010704,20211004,1
LABINV07_010705,20211004,1
LABINV07_010706,20211004,1
LABINV07_010707,20211004,1
LABINV07_010708,20211004,1
LABINV07_010701,20211005,1
LABINV07_010702,20211005,1
LABINV07_010703,20211005,1
LABINV07_010704,20211005,1
LABINV07_010705,20211005,1
LABINV07_010706,20211005,1
LABINV07_010707,20211005,1
LABINV07_010708,20211005,1
LABINV07_010701,20211006,1
LABINV07_010702,20211006,1
LABINV07_010703,20211006,1
LABINV07_010704,20211006,1
LABINV07_010705,20211006,1
LABINV07_010706,20211006,1
LABINV07_010707,20211006,1
LABINV07_010708,20211006,1
LABINV07_010701,20211007,1
LABINV07_010702,20211007,1
LABINV07_010703,20211007,1
LABINV07_010704,20211007,1
LABINV07_010705,20211007,1
LABINV07_010706,20211007,1
LABINV07_010707,20211007,1
LABINV07_010708,20211007,1
LABINV07_010701,20211008,1
LABINV07_010702,20211008,1
LABINV07_010703,20211008,1
LABINV07_010704,20211008,1
LABINV07_010705,20211008,1
LABINV07_010706,20211008,1
LABINV07_010707,20211008,1
LABINV07_010708,20211008,1
LABINV07_010701,20211011,1
LABINV07_010702,20211011,1
LABINV07_010703,20211011,1
LABINV07_010704,20211011,1
LABINV07_010705,20211011,1
LABINV07_010706,20211011,1
LABINV07_010707,20211011,1
LABINV07_010708,20211011,1
LABINV07_010701,20211012,1
LABINV07_010702,20211012,1
LABINV07_010703,20211012,1
LABINV07_010704,20211012,1
LABINV07_010705,20211012,1
LABINV07_010706,20211012,1
LABINV07_010707,20211012,1
LABINV07_010708,20211012,1
LABINV07_010701,20211013,1
LABINV07_010702,20211013,1
LABINV07_010703,20211013,1
LABINV07_010704,20211013,1
LABINV07_010705,20211013,1
LABINV07_010706,20211013,1
LABINV07_010707,20211013,1
LABINV07_010708,20211013,1
LABINV07_010701,20211014,1
LABINV07_010702,20211014,1
LABINV07_010703,20211014,1
LABINV07_010704,20211014,1
LABINV07_010705,20211014,1
LABINV07_010706,20211014,1
LABINV07_010707,20211014,1
LABINV07_010708,20211014,1
LABINV07_010701,20211015,1
LABINV07_010702,20211015,1
LABINV07_010703,20211015,1
LABINV07_010704,20211015,1
LABINV07_010705,20211015,1
LABINV07_010706,20211015,1
LABINV07_010707,20211015,1
LABINV07_010708,20211015,1
LABINV07_010701,20211018,1
LABINV07_010702,20211018,1
LABINV07_010703,20211018,1
LABINV07_010704,20211018,1
LABINV07_010705,20211018,1
LABINV07_010706,20211018,1
LABINV07_010707,20211018,1
LABINV07_010708,20211018,1
LABINV07_010701,20211019,1
LABINV07_010702,20211019,1
LABINV07_010703,20211019,1
LABINV07_010704,20211019,1
LABINV07_010705,20211019,1
LABINV07_010706,20211019,1
LABINV07_010707,20211019,1
LABINV07_010708,20211019,1
LABINV07_010701,20211020,1
LABINV07_010702,20211020,1
LABINV07_010703,20211020,1
LABINV07_010704,20211020,1
LABINV07_010705,20211020,1
LABINV07_010706,20211020,1
LABINV07_010707,20211020,1
LABINV07_010708,20211020,1
LABINV07_010701,20211021,1
LABINV07_010702,20211021,1
LABINV07_010703,20211021,1
LABINV07_010704,20211021,1
LABINV07_010705,20211021,1
LABINV07_010706,20211021,1
LABINV07_010707,20211021,1
LABINV07_010708,20211021,1
LABINV07_010701,20211022,1
LABINV07_010702,20211022,1
LABINV07_010703,20211022,1
LABINV07_010704,20211022,1
LABINV07_010705,20211022,1
LABINV07_010706,20211022,1
LABINV07_010707,20211022,1
LABINV07_010708,20211022,1
LABINV07_010701,20211025,1
LABINV07_010702,20211025,1
LABINV07_010703,20211025,1
LABINV07_010704,20211025,1
LABINV07_010705,20211025,1
LABINV07_010706,20211025,1
LABINV07_010707,20211025,1
LABINV07_010708,20211025,1
LABINV07_010701,20211026,1
LABINV07_010702,20211026,1
LABINV07_010703,20211026,1
LABINV07_010704,20211026,1
LABINV07_010705,20211026,1
LABINV07_010706,20211026,1
LABINV07_010707,20211026,1
LABINV07_010708,20211026,1
LABINV07_010701,20211027,1
LABINV07_010702,20211027,1
LABINV07_010703,20211027,1
LABINV07_010704,20211027,1
LABINV07_010705,20211027,1
LABINV07_010706,20211027,1
LABINV07_010707,20211027,1
LABINV07_010708,20211027,1
LABINV07_010701,20211028,1
LABINV07_010702,20211028,1
LABINV07_010703,20211028,1
LABINV07_010704,20211028,1
LABINV07_010705,20211028,1
LABINV07_010706,20211028,1
LABINV07_010707,20211028,1
LABINV07_010708,20211028,1
LABINV07_010701,20211029,1
LABINV07_010702,20211029,1
LABINV07_010703,20211029,1
LABINV07_010704,20211029,1
LABINV07_010705,20211029,1
LABINV07_010706,20211029,1
LABINV07_010707,20211029,1
LABINV07_010708,20211029,1
LABINV10_011001,20210611,1
LABINV10_011002,20210611,1
LABINV10_011003,20210611,1
LABINV10_011004,20210611,1
LABINV10_011005,20210611,1
LABINV10_011006,20210611,1
LABINV10_011007,20210611,1
LABINV10_011008,20210611,1
LABINV10_011001,20210614,1
LABINV10_011002,20210614,1
LABINV10_011003,20210614,1
LABINV10_011004,20210614,1
LABINV10_011005,20210614,1
LABINV10_011006,20210614,1
LABINV10_011007,20210614,1
LABINV10_011008,20210614,1
LABINV10_011001,20210615,1
LABINV10_011002,20210615,1
LABINV10_011003,20210615,1
LABINV10_011004,20210615,1
LABINV10_011005,20210615,1
LABINV10_011006,20210615,1
LABINV10_011007,20210615,1
LABINV10_011008,20210615,1
LABINV10_011001,20210616,1
LABINV10_011002,20210616,1
LABINV10_011003,20210616,1
LABINV10_011004,20210616,1
LABINV10_011005,20210616,1
LABINV10_011006,20210616,1
LABINV10_011007,20210616,1
LABINV10_011008,20210616,1
LABINV10_011001,20210617,1
LABINV10_011002,20210617,1
LABINV10_011003,20210617,1
LABINV10_011004,20210617,1
LABINV10_011005,20210617,1
LABINV10_011006,20210617,1
LABINV10_011007,20210617,1
LABINV10_011008,20210617,1
LABINV10_011001,20210618,1
LABINV10_011002,20210618,1
LABINV10_011003,20210618,1
LABINV10_011004,20210618,1
LABINV10_011005,20210618,1
LABINV10_011006,20210618,1
LABINV10_011007,20210618,1
LABINV10_011008,20210618,1
LABINV10_011001,20210621,1
LABINV10_011002,20210621,1
LABINV10_011003,20210621,1
LABINV10_011004,20210621,1
LABINV10_011005,20210621,1
LABINV10_011006,20210621,1
LABINV10_011007,20210621,1
LABINV10_011008,20210621,1
LABINV10_011001,20210622,1
LABINV10_011002,20210622,1
LABINV10_011003,20210622,1
LABINV10_011004,20210622,1
LABINV10_011005,20210622,1
LABINV10_011006,20210622,1
LABINV10_011007,20210622,1
LABINV10_011008,20210622,1
LABINV10_011001,20210623,1
LABINV10_011002,20210623,1
LABINV10_011003,20210623,1
LABINV10_011004,20210623,1
LABINV10_011005,20210623,1
LABINV10_011006,20210623,1
LABINV10_011007,20210623,1
LABINV10_011008,20210623,1
LABINV10_011001,20210624,1
LABINV10_011002,20210624,1
LABINV10_011003,20210624,1
LABINV10_011004,20210624,1
LABINV10_011005,20210624,1
LABINV10_011006,20210624,1
LABINV10_011007,20210624,1
LABINV10_011008,20210624,1
LABINV10_011001,20210625,1
LABINV10_011002,20210625,1
LABINV10_011003,20210625,1
LABINV10_011004,20210625,1
LABINV10_011005,20210625,1
LABINV10_011006,20210625,1
LABINV10_011007,20210625,1
LABINV10_011008,20210625,1
LABINV10_011001,20210628,1
LABINV10_011002,20210628,1
LABINV10_011003,20210628,1
LABINV10_011004,20210628,1
LABINV10_011005,20210628,1
LABINV10_011006,20210628,1
LABINV10_011007,20210628,1
LABINV10_011008,20210628,1
LABINV10_011001,20210629,1
LABINV10_011002,20210629,1
LABINV10_011003,20210629,1
LABINV10_011004,20210629,1
LABINV10_011005,20210629,1
LABINV10_011006,20210629,1
LABINV10_011007,20210629,1
LABINV10_011008,20210629,1
LABINV10_011001,20210630,1
LABINV10_011002,20210630,1
LABINV10_011003,20210630,1
LABINV10_011004,20210630,1
LABINV10_011005,20210630,1
LABINV10_011006,20210630,1
LABINV10_011007,20210630,1
LABINV10_011008,20210630,1
LABINV10_011001,20210701,1
LABINV10_011002,20210701,1
LABINV10_011003,20210701,1
LABINV10_011004,20210701,1
LABINV10_011005,20210701,1
LABINV10_011006,20210701,1
LABINV10_011007,20210701,1
LABINV10_011008,20210701,1
LABINV10_011001,20210702,1
LABINV10_011002,20210702,1
LABINV10_011003,20210702,1
LABINV10_011004,20210702,1
LABINV10_011005,20210702,1
LABINV10_011006,20210702,1
LABINV10_011007,20210702,1
LABINV10_011008,20210702,1
LABINV10_011001,20210705,1
LABINV10_011002,20210705,1
LABINV10_011003,20210705,1
LABINV10_011004,20210705,1
LABINV10_011005,20210705,1
LABINV10_011006,20210705,1
LABINV10_011007,20210705,1
LABINV10_011008,20210705,1
LABINV10_011001,20210706,1
LABINV10_011002,20210706,1
LABINV10_011003,20210706,1
LABINV10_011004,20210706,1
LABINV10_011005,20210706,1
LABINV10_011006,20210706,1
LABINV10_011007,20210706,1
LABINV10_011008,20210706,1
LABINV10_011001,20210707,1
LABINV10_011002,20210707,1
LABINV10_011003,20210707,1
LABINV10_011004,20210707,1
LABINV10_011005,20210707,1
LABINV10_011006,20210707,1
LABINV10_011007,20210707,1
LABINV10_011008,20210707,1
LABINV10_011001,20210708,1
LABINV10_011002,20210708,1
LABINV10_011003,20210708,1
LABINV10_011004,20210708,1
LABINV10_011005,20210708,1
LABINV10_011006,20210708,1
LABINV10_011007,20210708,1
LABINV10_011008,20210708,1
LABINV10_011001,20210709,1
LABINV10_011002,20210709,1
LABINV10_011003,20210709,1
LABINV10_011004,20210709,1
LABINV10_011005,20210709,1
LABINV10_011006,20210709,1
LABINV10_011007,20210709,1
LABINV10_011008,20210709,1
LABINV10_011001,20210712,1
LABINV10_011002,20210712,1
LABINV10_011003,20210712,1
LABINV10_011004,20210712,1
LABINV10_011005,20210712,1
LABINV10_011006,20210712,1
LABINV10_011007,20210712,1
LABINV10_011008,20210712,1
LABINV10_011001,20210713,1
LABINV10_011002,20210713,1
LABINV10_011003,20210713,1
LABINV10_011004,20210713,1
LABINV10_011005,20210713,1
LABINV10_011006,20210713,1
LABINV10_011007,20210713,1
LABINV10_011008,20210713,1
LABINV10_011001,20210714,1
LABINV10_011002,20210714,1
LABINV10_011003,20210714,1
LABINV10_011004,20210714,1
LABINV10_011005,20210714,1
LABINV10_011006,20210714,1
LABINV10_011007,20210714,1
LABINV10_011008,20210714,1
LABINV10_011001,20210715,1
LABINV10_011002,20210715,1
LABINV10_011003,20210715,1
LABINV10_011004,20210715,1
LABINV10_011005,20210715,1
LABINV10_011006,20210715,1
LABINV10_011007,20210715,1
LABINV10_011008,20210715,1
LABINV10_011001,20210716,1
LABINV10_011002,20210716,1
LABINV10_011003,20210716,1
LABINV10_011004,20210716,1
LABINV10_011005,20210716,1
LABINV10_011006,20210716,1
LABINV10_011007,20210716,1
LABINV10_011008,20210716,1
LABINV10_011001,20210719,1
LABINV10_011002,20210719,1
LABINV10_011003,20210719,1
LABINV10_011004,20210719,1
LABINV10_011005,20210719,1
LABINV10_011006,20210719,1
LABINV10_011007,20210719,1
LABINV10_011008,20210719,1
LABINV10_011001,20210720,1
LABINV10_011002,20210720,1
LABINV10_011003,20210720,1
LABINV10_011004,20210720,1
LABINV10_011005,20210720,1
LABINV10_011006,20210720,1
LABINV10_011007,20210720,1
LABINV10_011008,20210720,1
LABINV10_011001,20210721,1
LABINV10_011002,20210721,1
LABINV10_011003,20210721,1
LABINV10_011004,20210721,1
LABINV10_011005,20210721,1
LABINV10_011006,20210721,1
LABINV10_011007,20210721,1
LABINV10_011008,20210721,1
LABINV10_011001,20210722,1
LABINV10_011002,20210722,1
LABINV10_011003,20210722,1
LABINV10_011004,20210722,1
LABINV10_011005,20210722,1
LABINV10_011006,20210722,1
LABINV10_011007,20210722,1
LABINV10_011008,20210722,1
LABINV10_011001,20210723,1
LABINV10_011002,20210723,1
LABINV10_011003,20210723,1
